username,name,likes_count,urls,mentions,tweet,photos,replies_count,retweets_count,link,quote_url,video,hashtag,hashtag_count,Categories,clean
ikuchanx3_,X3🎥📽〽,0,[],[],"@jntexpressid Besok Checkout Pakai JNT  Alasan saya pakai JNT adalah karena pengiriman nya cepat dan alhamdulillah pengemasan tidak pernah rusak, saya pertama kali berbelanja di online atau berjualan online saya selalu memakai JNT karena saya sudah percaya dengan pengiriman nya yg baik. *1411",[],0,0,https://twitter.com/ikuchanX3_/status/1327034199451201537,,0,[],0,Buzzer,jntexpressid besok checkout pakai jnt alasan pakai jnt pengiriman cepat alhamdulillah pengemasan pernah rusak pertama berbelanja online berjualan online selalu memakai jnt percaya pengiriman baik
rftryss,Ica-ica didinding,0,[],[],Mood boster pagi hari tidak selalu tentang doi,[],0,0,https://twitter.com/rftryss/status/1327034193855934464,,0,[],0,non,mood boster pagi hari selalu doi
siapasihhm,aku,0,[],[],"Aku tidak sedang menjauh, aku hanya menerapkan protokol kesehatan.  Jaga jarak :)",[],0,0,https://twitter.com/siapasihhm/status/1327034186515943424,,0,[],0,non,sedang menjauh menerapkan protokol kesehatan jaga jarak
ditafia_adi,An,2,[],[],Aku itu tidak tau apa apa tentang dirimu.,[],0,0,https://twitter.com/ditafia_adi/status/1327034179834396673,,0,[],0,non,dirimu
62papers,🗞 INDONESIAN PAPERS® 📰,1,[],[],"Jika rizik di ciptakan dari sebuah kebohongan besar, knp kita tidak menciptakan tandingan dari kebenaran terkecil.   #SaiffudinIbrahim",[],0,0,https://twitter.com/62papers/status/1327034179058536449,,0,['saiffudinibrahim'],1,non,rizik ciptakan sebuah kebohongan besar menciptakan tandingan kebenaran terkecil saiffudinibrahim
sameercimy_,Sameer,0,[],"[{'screen_name': 'karniilyas', 'name': 'karni ilyas', 'id': '148472804'}]","@tvOneNews Acaranya tayang klo tidak ada gangguan, misalnya ada telpon ghaib atau kabelnya di gunting. Ya kan datuk @karniilyas",[],0,0,https://twitter.com/Sameercimy_/status/1327034178932670464,,0,[],0,non,tvonenews acaranya tayang klo gangguan misalnya telpon ghaib kabelnya gunting datuk karniilyas
s__nesia,PULO,0,[],[],"Mata tidak bisa menilai kebenaran nurani, hanya kasih yang penuh dengan cinta bisa merasakannya",[],0,0,https://twitter.com/S__nesia/status/1327034177166987266,,0,[],0,non,mata menilai kebenaran nurani kasih penuh cinta merasakannya
dani_inside,albavica,0,[],[],"@bintangemon Ini kenapa saya tidak pernah mengeluh jika ada bencana alam,  penjajahan masih ada sampai sekarang",[],0,0,https://twitter.com/dani_inside/status/1327034175392649216,,0,[],0,non,bintangemon pernah mengeluh bencana alam penjajahan sekarang
ikuchanx3_,X3🎥📽〽,0,[],[],"@jntexpressid Besok Checkout Pakai JNT  Alasan saya pakai JNT adalah karena pengiriman nya cepat dan alhamdulillah pengemasan tidak pernah rusak, saya pertama kali berbelanja di online atau berjualan online saya selalu memakai JNT karena saya sudah percaya dengan pengiriman nya yg baik. *1410",[],0,0,https://twitter.com/ikuchanX3_/status/1327034171944968192,,0,[],0,Buzzer,jntexpressid besok checkout pakai jnt alasan pakai jnt pengiriman cepat alhamdulillah pengemasan pernah rusak pertama berbelanja online berjualan online selalu memakai jnt percaya pengiriman baik
meongerst,Meongers,0,['http://www.meongers.com/11/post/2020/11/sang-nenek-percaya-bahwa-dia-telah-menyelamatkan-3-kucing-imut-tetapi-cucunya-meluruskan-kekeliruannya.html'],"[{'screen_name': 'weebly', 'name': 'weebly', 'id': '5733082'}]","Setelah mengetahui situasinya, sang nenek terkejut karena dia tidak menyadari perbedaannya dan meng...  https://t.co/IFrgEM7a2l via @weebly",[],0,0,https://twitter.com/Meongerst/status/1327034171617755136,,0,[],0,non,mengetahui situasinya sang nenek terkejut menyadari perbedaannya meng https t co ifrgem a l via weebly
drkepoo,Dr. KEPO,0,[],[],"#DrKEPO Ya Atau Tidak , kamu orangnya suka Usil ?",[],0,0,https://twitter.com/DrKEPOO/status/1327034163086585856,,0,['drkepo'],1,non,drkepo orangnya suka usil
paknas90097582,Pak Nas,0,[],[],"@D4tuk_T4mburin Negeri ini tidak akan pernah berubah sampai kapanpun, jika mafia2 yg masih menguasai republik ini, dan momennya Revolusi Akhlak HRS itu sudah saatnya dimulai ...",[],0,0,https://twitter.com/PakNas90097582/status/1327034161861775360,,0,[],0,non,d tuk t mburin negeri pernah berubah kapanpun mafia menguasai republik momennya revolusi akhlak hrs saatnya dimulai
madisotn,Odita♡,0,[],[],"@kiciwkids Btul, berusaha tidak peduli. :((((",[],0,0,https://twitter.com/madisotn/status/1327034160725118977,,0,[],0,non,kiciwkids btul berusaha peduli
ajizippo,Y Prime(@)d,0,[],[],"Pasal 28H ayat 1 cukup jelas disitu bahwa setiap orang berhak hidup sejahtera &amp; memiliki tempat tinggal yang layak Nah, bagaimana bisa dikatakan sejahtera &amp; layak sementara kadang banget ada acara yang menggunakan sebuah penanda yang bisa membuat pihak lain tidak merasa layak?  https://t.co/ZSubh4nVLf",['https://pbs.twimg.com/media/EmqSh9OVoAAO_QG.jpg'],1,0,https://twitter.com/AJIZippo/status/1327034158711930880,,1,[],0,non,pasal h ayat cukup jelas disitu orang berhak hidup sejahtera amp memiliki tempat tinggal layak nah dikatakan sejahtera amp layak kadang banget acara menggunakan sebuah penanda membuat pihak merasa layak https t co zsubh nvlf
andre_birawa6,andre birawa,0,[],[],"@PutraRysel @Putri07766490 Tidak bisa di bohongi,",[],0,0,https://twitter.com/andre_birawa6/status/1327034156040159233,,0,[],0,non,putrarysel putri bohongi
dia_puan,Dia Cik Puan,0,[],[],Usahlah mengenang nasib yg malang setiap hari kerana ianya tidak mngubah apa2...  Beranilh berubah untuk lebih baik dari semalam bangkit bagi hidup yg lebih brmakna dlm khidupan. Anda tidak akan rugi.    Semuanya Allah SWT ciptakan utk kita brfikir...,[],0,0,https://twitter.com/dia_puan/status/1327034155712925696,,0,[],0,non,usahlah mengenang nasib malang hari kerana ianya mngubah beranilh berubah lebih baik semalam bangkit hidup lebih brmakna khidupan rugi semuanya allah swt ciptakan brfikir
f3k0,Fakhrulradzi Shuib,0,[],[],Kerana jika tidak diperangi dikhuatiri jiwa-jiwa kita akan tertipu dengan yang bathil.,[],0,0,https://twitter.com/F3K0/status/1327034153938763776,,0,[],0,non,kerana diperangi dikhuatiri jiwa jiwa tertipu bathil
fajarmorales1,Hay Cindy Gulla ^_^,0,[],[],"Cinta lebih kuat dari gengsi. Jika gengsinya mengalahkan cinta, berarti dia tidak cinta",[],0,0,https://twitter.com/FajarMorales1/status/1327034150990217216,,0,[],0,non,cinta lebih kuat gengsi gengsinya mengalahkan cinta berarti cinta
nadinenandanu,🛴,0,[],[],"@DKIJakarta wilayah rw 02 kelurahan manggarai kecamatan tebet, AIR MATI SUDAH 14 HARI !!!!!!   KINERJA PAM MOLOR!   DITANYA GATAU SELESAI KAPAN!  MAU KOMPLAIN LANGSUNG TIDAK ADA PELAYANAN!",[],1,0,https://twitter.com/nadinenandanu/status/1327034146774892544,,0,[],0,non,dkijakarta wilayah rw kelurahan manggarai kecamatan tebet air mati hari kinerja pam molor ditanya gatau selesai kapan komplain pelayanan
aminatulls,Aminatull Sity,1,[],"[{'screen_name': 'aliyazhraa', 'name': 'anak bungsu', 'id': '1091842132850036736'}, {'screen_name': 'egaelvira', 'name': 'ega dwi elvira', 'id': '81073320'}]","@ustadzmaaher_ Tolong ustad jgn menghina sesama manusia,manusia pun ciptaan allah. Nikita mirzani gaboleh bilang tukang obat sedangkan ustad bilang kalau nikita lonte penjual selangkangan. Gimana si ustad? Ustad sendiri tidak menjaga ucapan lisannya 😅 liat ini @aliyazhraa @egaelvira",[],1,1,https://twitter.com/AminatullS/status/1327034143759237121,,0,[],0,non,ustadzmaaher ustad jgn menghina sesama manusia manusia ciptaan allah nikita mirzani gaboleh bilang tukang obat ustad bilang nikita lonte penjual selangkangan ustad ustad sendiri menjaga ucapan lisannya liat aliyazhraa egaelvira
uyialmuhyi,Uyi,0,[],[],Kelebihan berat badan dan pola makan yang tidak baik beresiko tinggi terhadap masalah kesehatan. Sehat yuk! dengan shake nutrisi #DM! #PINBB : 228F6B7D,[],0,0,https://twitter.com/uyialmuhyi/status/1327034143213928449,,0,"['dm', 'pinbb']",2,non,kelebihan berat badan pola makan baik beresiko tinggi masalah kesehatan sehat yuk shake nutrisi dm pinbb f b d
galerionepiece,Galeri One Piece,0,[],[],"”Aku tidak bisa mengingkari kalau aku punya keluarga, walau harus mati sekalipun!” ~ Bellemere",[],0,0,https://twitter.com/GaleriOnePiece/status/1327034142358384645,,0,[],0,non,mengingkari punya keluarga mati sekalipun bellemere
davidoremifasol,Hamish David,0,[],[],@Telkomsel Ok min tolong ya soalnya paket internet saya tidak bisa digunakan/tidak terdeteksi sama jaringan,[],1,0,https://twitter.com/davidoremifasol/status/1327034138876989445,,0,[],0,non,telkomsel min soalnya paket internet digunakan terdeteksi jaringan
ikuchanx3_,X3🎥📽〽,0,[],[],"@jntexpressid Besok Checkout Pakai JNT  Alasan saya pakai JNT adalah karena pengiriman nya cepat dan alhamdulillah pengemasan tidak pernah rusak, saya pertama kali berbelanja di online atau berjualan online saya selalu memakai JNT karena saya sudah percaya dengan pengiriman nya yg baik. *1409",[],0,0,https://twitter.com/ikuchanX3_/status/1327034136381378561,,0,[],0,Buzzer,jntexpressid besok checkout pakai jnt alasan pakai jnt pengiriman cepat alhamdulillah pengemasan pernah rusak pertama berbelanja online berjualan online selalu memakai jnt percaya pengiriman baik
honeeeysuckless,𝓶 𝓪 𝓭 𝓾 🐝✨,0,[],[],@R8T00 tidak pa dokter,[],1,0,https://twitter.com/honeeeysuckless/status/1327034127338532865,,0,[],0,non,r t pa dokter
ikuchanx3_,X3🎥📽〽,0,[],[],"@jntexpressid Besok Checkout Pakai JNT  Alasan saya pakai JNT adalah karena pengiriman nya cepat dan alhamdulillah pengemasan tidak pernah rusak, saya pertama kali berbelanja di online atau berjualan online saya selalu memakai JNT karena saya sudah percaya dengan pengiriman nya yg baik. *1408",[],0,0,https://twitter.com/ikuchanX3_/status/1327034117142179840,,0,[],0,Buzzer,jntexpressid besok checkout pakai jnt alasan pakai jnt pengiriman cepat alhamdulillah pengemasan pernah rusak pertama berbelanja online berjualan online selalu memakai jnt percaya pengiriman baik
riyantratna,Riyanti Ratna,0,[],[],"anda bahwa yang meninggalkanmu adalah orang yang tidak baik, hal-hal baru yang lebih baik mulai terjadi.",[],0,0,https://twitter.com/RiyantRatna/status/1327034116131356672,,0,[],0,non,meninggalkanmu orang baik baru lebih baik mulai terjadi
takayukifuruici,Furuichi [H],0,[],[],"""Sebuah bunga tidak memilih untuk ditaruh di vas manapun, belajarlah dari hal ini."" Erza Scarlet",[],0,0,https://twitter.com/TakayukiFuruici/status/1327034115615465472,,0,[],0,non,sebuah bunga memilih ditaruh vas manapun belajarlah erza scarlet
ariqnau,Muhammad 'Ariq N,1,[],[],Ketika masyarakat adat tidak berdaya di tanahnya sendiri.,[],0,0,https://twitter.com/ariqnau/status/1327034105586876416,https://twitter.com/BBCIndonesia/status/1326791678322204675,0,[],0,non,masyarakat adat berdaya tanahnya sendiri
erizonefess,Use ez! | ON - open dm,0,[],"[{'screen_name': 'ezpengaduan', 'name': 'akun pengaduan', 'id': '1282942967498469383'}]","Hallo semua, selamat pagi! base sudah on kembali ya jadi kalian sudah bisa mengirim menfess. Jika ada menfess yang tidak mengikuti rulez hubungi @ezpengaduan atau bisa juga bertanya-tanya soal menfess yang mau dikirim☺️  have a nice day✨",[],0,0,https://twitter.com/erizonefess/status/1327034103577735168,,0,[],0,non,hallo semua selamat pagi base on kalian mengirim menfess menfess mengikuti rulez hubungi ezpengaduan bertanya tanya soal menfess dikirim have a nice day
muridonizuka,先生,0,[],[],Selalu Mematuhinya itu tidak selamanya menjadi pilihan yang tepat - Ryoko sakurai (GTO s2) #QuotesJDoramaGTO,[],0,0,https://twitter.com/MuridOnizuka/status/1327034101442854913,,0,['quotesjdoramagto'],1,non,selalu mematuhinya selamanya menjadi pilihan tepat ryoko sakurai gto s quotesjdoramagto
tinna_amelia,Tinna Amelia,0,[],[],"Dalam satu hubungan cinta,hendaknya Satu pasangan dengan yang lain tidak merasa paling,saling.",[],0,0,https://twitter.com/tinna_amelia/status/1327034098125246464,,0,[],0,non,satu hubungan cinta hendaknya satu pasangan merasa paling saling
ikuchanx3_,X3🎥📽〽,0,[],[],"@jntexpressid Besok Checkout Pakai JNT  Alasan saya pakai JNT adalah karena pengiriman nya cepat dan alhamdulillah pengemasan tidak pernah rusak, saya pertama kali berbelanja di online atau berjualan online saya selalu memakai JNT karena saya sudah percaya dengan pengiriman nya yg baik. *1407",[],0,0,https://twitter.com/ikuchanX3_/status/1327034095671545856,,0,[],0,Buzzer,jntexpressid besok checkout pakai jnt alasan pakai jnt pengiriman cepat alhamdulillah pengemasan pernah rusak pertama berbelanja online berjualan online selalu memakai jnt percaya pengiriman baik
maduras67250156,Madurasa,0,[],[],"Jangan berkata 'aku miskin'. Karena jika engkau memiliki اَللّهُ SWT, maka tidak ada yg akan menyulitkanmu.  #OligarkiLahirkanOmnibuslaw l✨ #OmnibuslawTidakProRakyat .✊✊. #7SbG5",[],0,0,https://twitter.com/Maduras67250156/status/1327034094572584960,,0,"['oligarkilahirkanomnibuslaw', 'omnibuslawtidakprorakyat', '7sbg5']",3,Buzzer,jangan berkata miskin engkau memiliki swt menyulitkanmu oligarkilahirkanomnibuslaw l omnibuslawtidakprorakyat sbg
id_efendy,IdEfendy,0,[],[],Masyarakat tidak diberi peluang untuk mengkritik...,[],0,0,https://twitter.com/Id_Efendy/status/1327034074410565633,,0,[],0,non,masyarakat diberi peluang mengkritik
ayenang86_,ayenang86,0,[],[],"Anda tau nama sya,tpi tidak dengan cerita hidup sya.jdi,badiam jo jg dpa paka",[],0,0,https://twitter.com/ayenang86_/status/1327034061588623365,,0,[],0,non,nama sya tpi cerita hidup sya jdi badiam jo jg dpa paka
ktyssy,cotey [lock],0,[],[],Taeyeon tidak suka binatang berkaki banyak (serangga),[],0,0,https://twitter.com/ktyssy/status/1327034060082876417,,0,[],0,non,taeyeon suka binatang berkaki banyak serangga
unhyklorofers,Unni,0,[],[],Persahabatan harus didasari oleh kepercayaan. Kamu tidak bisa bersahabat jika kamu tidak mempercayai sahabatmu.,[],0,0,https://twitter.com/unhyklorofers/status/1327034046682071040,,0,[],0,non,persahabatan didasari kepercayaan bersahabat mempercayai sahabatmu
soffiainsyirah,soffiainsyirah,0,[],[],Bagi engkau mungkin itu kesalahan kecil tapi pada aku tidak,[],0,0,https://twitter.com/soffiainsyirah/status/1327034023701483521,,0,[],0,non,engkau mungkin kesalahan kecil
pt_transjakarta,Transportasi Jakarta,7,[],[],INFO | JAK-18 : Stasiun Duren Kalibata - Kuningan mengalami pengalihan rute terkait adanya acara keagamaan di kawasan Flyover Tebet. Sementara tidak melewati bus stop Gg. H. Solihin s/d Gg. Manggis. Berlaku kedua arah. #JAKI #perlutahu,[],0,3,https://twitter.com/PT_Transjakarta/status/1327034023584145409,,0,"['jaki', 'perlutahu']",2,non,info jak stasiun duren kalibata kuningan mengalami pengalihan rute terkait adanya acara keagamaan kawasan flyover tebet melewati bus stop gg h solihin s d gg manggis berlaku kedua arah jaki perlutahu
ikuchanx3_,X3🎥📽〽,0,[],[],"@jntexpressid Besok Checkout Pakai JNT  Alasan saya pakai JNT adalah karena pengiriman nya cepat dan alhamdulillah pengemasan tidak pernah rusak, saya pertama kali berbelanja di online atau berjualan online saya selalu memakai JNT karena saya sudah percaya dengan pengiriman nya yg baik. *1406",[],0,0,https://twitter.com/ikuchanX3_/status/1327034023529484288,,0,[],0,Buzzer,jntexpressid besok checkout pakai jnt alasan pakai jnt pengiriman cepat alhamdulillah pengemasan pernah rusak pertama berbelanja online berjualan online selalu memakai jnt percaya pengiriman baik
xaespawinter,윈터.,0,[],[],"Karena tidak ada yang mau diriku join ke gdm, apakah diriku harus membuat gdm sendiri?.. 😔✋  https://t.co/IF5HDUBiL6",['https://pbs.twimg.com/media/EmqSaJoUwAA22Fk.jpg'],3,0,https://twitter.com/xAESPAWINTER/status/1327034022543847424,,1,[],0,non,diriku join gdm diriku membuat gdm sendiri https t co if hdubil
miselan7,Miselan,0,[],[],Tidak ada paksaan untuk (memasuki) agama (Islam) (2:256)  #OligarkiLahirkanOmnibuslaw l✨ #OmnibuslawTidakProRakyat .☝️☝️. #CoX05,[],0,0,https://twitter.com/Miselan7/status/1327034020249575424,,0,"['oligarkilahirkanomnibuslaw', 'omnibuslawtidakprorakyat', 'cox05']",3,Buzzer,paksaan memasuki agama islam oligarkilahirkanomnibuslaw l omnibuslawtidakprorakyat cox
tanrinto1,Tanrinto,0,[],[],Syukuri yang kamu miliki saat ini karna mungkin diluar sana ada yang tidak seberuntung kamu sekarang.,[],0,0,https://twitter.com/Tanrinto1/status/1327034017347035138,,0,[],0,non,syukuri miliki karna mungkin diluar sana seberuntung sekarang
ikuchanx3_,X3🎥📽〽,0,[],[],"@jntexpressid Besok Checkout Pakai JNT  Alasan saya pakai JNT adalah karena pengiriman nya cepat dan alhamdulillah pengemasan tidak pernah rusak, saya pertama kali berbelanja di online atau berjualan online saya selalu memakai JNT karena saya sudah percaya dengan pengiriman nya yg baik. *1405",[],0,0,https://twitter.com/ikuchanX3_/status/1327034004269195266,,0,[],0,Buzzer,jntexpressid besok checkout pakai jnt alasan pakai jnt pengiriman cepat alhamdulillah pengemasan pernah rusak pertama berbelanja online berjualan online selalu memakai jnt percaya pengiriman baik
rikhatprymbd,Joki Xeon,0,[],[],@RyasPp Lohe lohe kenapa bisa saya tidak menyadari tweet ini tadi malam wkwkkw,[],1,0,https://twitter.com/rikhatprymbd/status/1327033992164429824,,0,[],0,non,ryaspp lohe lohe menyadari tweet tadi malam wkwkkw
junhuiicy,pinda,0,[],[],"@wnjunpii tidak bisa sayangkuh, saya suda offline",[],1,0,https://twitter.com/junhuiicy/status/1327033985927581696,,0,[],0,non,wnjunpii sayangkuh suda offline
ikuchanx3_,X3🎥📽〽,0,[],[],"@jntexpressid Besok Checkout Pakai JNT  Alasan saya pakai JNT adalah karena pengiriman nya cepat dan alhamdulillah pengemasan tidak pernah rusak, saya pertama kali berbelanja di online atau berjualan online saya selalu memakai JNT karena saya sudah percaya dengan pengiriman nya yg baik. *1404",[],0,0,https://twitter.com/ikuchanX3_/status/1327033985449435136,,0,[],0,Buzzer,jntexpressid besok checkout pakai jnt alasan pakai jnt pengiriman cepat alhamdulillah pengemasan pernah rusak pertama berbelanja online berjualan online selalu memakai jnt percaya pengiriman baik
